attributionURL,count,employmentStatus,jobTitle,jobTitleId,max,mean,min,obscureType,payPeriod,perOccEmployerDefaultCountryBasePayCount,perOccUnfilteredThisCountryBasePayCount,id,company_name,company_longName,companyLogo,totalJobTitlesCount,totalSalariesCount
"https://www.glassdoor.com/Salary/Chill-Insurance-Customer-Service-Salaries-E837525_D_KO16,32.htm",4.0,REGULAR,Customer Service,46043.0,26000.0,23750.0,22000.0,FULL_DISPLAY,ANNUAL,4.0,84.0,837525,Chill Insurance,Chill Insurance Ltd,https://media.glassdoor.com/sqll/837525/chill-insurance-squarelogo-1435307375533.png,2,7
"https://www.glassdoor.com/Salary/Chill-Insurance-Customer-Service-Representative-Salaries-E837525_D_KO16,47.htm",3.0,REGULAR,Customer Service Representative,60210.0,27000.0,24666.67,22000.0,FULL_DISPLAY,ANNUAL,3.0,605.0,837525,Chill Insurance,Chill Insurance Ltd,https://media.glassdoor.com/sqll/837525/chill-insurance-squarelogo-1435307375533.png,2,7
"https://www.glassdoor.com/Salary/Voxpro-Communications-Customer-Service-Salaries-E597988_D_KO22,38.htm",3.0,REGULAR,Customer Service,46043.0,23000.0,21666.67,21000.0,FULL_DISPLAY,ANNUAL,3.0,84.0,597988,Voxpro Communications,Voxpro Communications,https://media.glassdoor.com/sqll/597988/voxpro-communications-squarelogo-1435236122567.png,10,41
"https://www.glassdoor.com/Salary/Voxpro-Communications-Customer-Service-Representative-Salaries-E597988_D_KO22,53.htm",19.0,REGULAR,Customer Service Representative,60210.0,25000.0,21710.0,19500.0,FULL_DISPLAY,ANNUAL,24.0,605.0,597988,Voxpro Communications,Voxpro Communications,https://media.glassdoor.com/sqll/597988/voxpro-communications-squarelogo-1435236122567.png,10,41
"https://www.glassdoor.com/Salary/Voxpro-Communications-Airbnb-Customer-Service-Representative-Salaries-E597988_D_KO22,60.htm",6.0,REGULAR,Airbnb Customer Service Representative,1512846.0,24500.0,22516.67,21000.0,FULL_DISPLAY,ANNUAL,7.0,7.0,597988,Voxpro Communications,Voxpro Communications,https://media.glassdoor.com/sqll/597988/voxpro-communications-squarelogo-1435236122567.png,10,41
"https://www.glassdoor.com/Salary/Apple-Customer-Service-Salaries-E1138_D_KO6,22.htm",3.0,REGULAR,Customer Service,46043.0,45090.0,32214.33,25000.0,FULL_DISPLAY,ANNUAL,4.0,84.0,1138,Apple,Apple Inc.,https://media.glassdoor.com/sqll/1138/apple-squarelogo-1485292862952.png,11,26
"https://www.glassdoor.com/Salary/Apple-Customer-Service-Representative-Salaries-E1138_D_KO6,37.htm",11.0,REGULAR,Customer Service Representative,60210.0,30000.0,25888.49,23000.0,FULL_DISPLAY,ANNUAL,158.0,605.0,1138,Apple,Apple Inc.,https://media.glassdoor.com/sqll/1138/apple-squarelogo-1485292862952.png,11,26
"https://www.glassdoor.com/Salary/Apple-Customer-Service-Advisor-Salaries-E1138_D_KO6,30.htm",3.0,REGULAR,Customer Service Advisor,46053.0,27000.0,26666.67,26000.0,FULL_DISPLAY,ANNUAL,3.0,83.0,1138,Apple,Apple Inc.,https://media.glassdoor.com/sqll/1138/apple-squarelogo-1485292862952.png,11,26
"https://www.glassdoor.com/Salary/Starwood-Hotels-and-Resorts-Customer-Service-Salaries-E335_D_KO28,44.htm",2.0,REGULAR,Customer Service,46043.0,24557.47,22944.51,21331.54,FUZZED,ANNUAL,3.0,84.0,335,Starwood Hotels & Resorts,"Starwood Hotels & Resorts Worldwide, Inc.",https://media.glassdoor.com/sqll/335/starwood-hotels-and-resorts-squarelogo.png,1,2
"https://www.glassdoor.com/Hourly-Pay/Dunnes-Stores-Customer-Service-Hourly-Pay-E12801_D_KO14,30.htm",2.0,REGULAR,Customer Service,46043.0,12.46,10.65,8.83,FUZZED,HOURLY,3.0,84.0,12801,Dunnes Stores,Dunnes Stores,https://media.glassdoor.com/sqll/12801/dunnes-stores-squarelogo-1432734295677.png,3,4
"https://www.glassdoor.com/Salary/Dunnes-Stores-Customer-Service-Salaries-E12801_D_KO14,30.htm",1.0,REGULAR,Customer Service,46043.0,17570.91,16954.96,16339.01,FUZZED,ANNUAL,3.0,84.0,12801,Dunnes Stores,Dunnes Stores,https://media.glassdoor.com/sqll/12801/dunnes-stores-squarelogo-1432734295677.png,3,4
"https://www.glassdoor.com/Hourly-Pay/Dunnes-Stores-Customer-Service-Representative-Hourly-Pay-E12801_D_KO14,45.htm",1.0,REGULAR,Customer Service Representative,60210.0,10.82,10.41,10.0,FUZZED,HOURLY,1.0,605.0,12801,Dunnes Stores,Dunnes Stores,https://media.glassdoor.com/sqll/12801/dunnes-stores-squarelogo-1432734295677.png,3,4
"https://www.glassdoor.com/Salary/BetBright-Customer-Service-Salaries-E1105237_D_KO10,26.htm",2.0,REGULAR,Customer Service,46043.0,24967.68,23944.32,22920.96,FUZZED,ANNUAL,2.0,84.0,1105237,BetBright,BetBright,https://media.glassdoor.com/sqll/1105237/betbright-squarelogo-1472459092801.png,3,7
"https://www.glassdoor.com/Salary/BetBright-Customer-Service-Representative-Salaries-E1105237_D_KO10,41.htm",4.0,REGULAR,Customer Service Representative,60210.0,24000.0,24000.0,24000.0,FULL_DISPLAY,ANNUAL,5.0,605.0,1105237,BetBright,BetBright,https://media.glassdoor.com/sqll/1105237/betbright-squarelogo-1472459092801.png,3,7
